 5.001872e+2	2.633000e-21
 5.178000e+2	2.603700e-21
 5.360318e+2	2.573300e-21
 5.549043e+2	2.541800e-21
 5.744399e+2	2.509300e-21
 5.946621e+2	2.475600e-21
 6.155950e+2	2.440700e-21
 6.372635e+2	2.404600e-21
 6.596934e+2	2.367200e-21
 6.829116e+2	2.328500e-21
 7.069458e+2	2.288400e-21
 7.318245e+2	2.247000e-21
 7.575776e+2	2.204000e-21
 7.842356e+2	2.159600e-21
 8.118305e+2	2.113600e-21
 8.403951e+2	2.066000e-21
 8.699636e+2	2.016700e-21
 9.005711e+2	1.965700e-21
 9.322543e+2	1.912900e-21
 9.650509e+2	1.858200e-21
-----------------------------

EXCITATION
Ar -> Ar*(11.55eV)
 1.155000e+01
SPECIES :  e / Ar
PROCESS:  E + Ar -> Ar_4s*(11.55 eV) + E, Excitation
PARAM.:   E = 11.55
COMMENT:  None
UPDATED:  03/05/24
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 1.148472e+01    0.000000e+00
 1.156448e+01    4.667813e-23
 1.164481e+01    3.161670e-22
 1.172569e+01    1.925838e-22
 1.180713e+01    2.470123e-22
 1.188914e+01    2.975711e-22
 1.197171e+01    2.954509e-22
 1.205486e+01    3.238960e-22
 1.213859e+01    3.609330e-22
 1.222290e+01    4.088833e-22
 1.230780e+01    4.655963e-22
 1.239328e+01    5.303881e-22
 1.247936e+01    6.005398e-22
 1.256604e+01    6.731973e-22
 1.265332e+01    7.446712e-22
 1.274120e+01    8.103582e-22
 1.282970e+01    8.648499e-22
 1.291881e+01    8.998970e-22
 1.300854e+01    8.988689e-22
 1.309889e+01    7.968967e-22
 1.318987e+01    6.872400e-22
 1.328148e+01    7.413986e-22
 1.337373e+01    8.795853e-22
 1.346662e+01    9.676142e-22
 1.356015e+01    9.869523e-22
 1.365433e+01    9.212892e-22
 1.374917e+01    9.445548e-22
 1.384467e+01    9.507184e-22
 1.394083e+01    9.366919e-22
 1.403766e+01    9.462114e-22
 1.413516e+01    1.018887e-21
 1.423333e+01    1.048199e-21
 1.433219e+01    1.060532e-21
 1.443174e+01    1.075854e-21
 1.453198e+01    1.128099e-21
 1.463291e+01    1.165729e-21
 1.473454e+01    1.184860e-21
 1.483688e+01    1.208928e-21
 1.493993e+01    1.223969e-21
 1.504370e+01    1.268851e-21
 1.514819e+01    1.302799e-21
 1.525340e+01    1.309930e-21
 1.535935e+01    1.316863e-21
 1.546603e+01    1.347488e-21
 1.557345e+01    1.383633e-21
 1.568161e+01    1.409960e-21
 1.579053e+01    1.423148e-21
 1.590021e+01    1.435647e-21
 1.601064e+01    1.471943e-21
 1.612185e+01    1.477676e-21
 1.623382e+01    1.483434e-21
 1.634658e+01    1.489218e-21
 1.646012e+01    1.495028e-21
 1.657444e+01    1.500864e-21
 1.668956e+01    1.506725e-21
 1.680548e+01    1.524423e-21
 1.692220e+01    1.555618e-21
 1.703974e+01    1.587555e-21
 1.715809e+01    1.620254e-21
 1.727726e+01    1.648508e-21
 1.739726e+01    1.659402e-21
 1.751810e+01    1.669063e-21
 1.763977e+01    1.670784e-21
 1.776229e+01    1.672519e-21
 1.788566e+01    1.674266e-21
 1.800989e+01    1.674043e-21
 1.813498e+01    1.673555e-21
 1.826094e+01    1.711021e-21
 1.838777e+01    1.713467e-21
 1.851548e+01    1.715930e-21
 1.864409e+01    1.718411e-21
 1.877358e+01    1.720910e-21
 1.890397e+01    1.723427e-21
 1.903527e+01    1.725962e-21
 1.916748e+01    1.728514e-21
 1.930061e+01    1.733475e-21
 1.943467e+01    1.742478e-21
 1.956965e+01    1.751651e-21
 1.970558e+01    1.760995e-21
 1.984245e+01    1.770511e-21
 1.998026e+01    1.780200e-21
 2.011904e+01    1.775990e-21
 2.025878e+01    1.769507e-21
 2.039949e+01    1.763097e-21
 2.054117e+01    1.756760e-21
 2.068384e+01    1.750494e-21
 2.082751e+01    1.744299e-21
 2.097217e+01    1.738172e-21
 2.111783e+01    1.743712e-21
 2.126451e+01    1.752087e-21
 2.141220e+01    1.760539e-21
 2.156092e+01    1.769069e-21
 2.171068e+01    1.777676e-21
 2.186147e+01    1.786362e-21
 2.201331e+01    1.794614e-21
 2.216621e+01    1.797574e-21
 2.232016e+01    1.800676e-21
 2.247519e+01    1.803919e-21
 2.263130e+01    1.807301e-21
 2.278848e+01    1.810821e-21
 2.294676e+01    1.814477e-21
 2.310614e+01    1.819028e-21
 2.326663e+01    1.824037e-21
 2.342823e+01    1.829108e-21
 2.359095e+01    1.834243e-21
 2.375481e+01    1.839440e-21
 2.391980e+01    1.844700e-21
 2.408594e+01    1.849010e-21
 2.425323e+01    1.852453e-21
 2.442168e+01    1.855988e-21
 2.459130e+01    1.859614e-21
 2.476211e+01    1.863330e-21
 2.493409e+01    1.867136e-21
 2.510728e+01    1.872055e-21
 2.528166e+01    1.877698e-21
 2.545726e+01    1.883435e-21
 2.563407e+01    1.889264e-21
 2.581212e+01    1.895186e-21
 2.599140e+01    1.901201e-21
 2.617193e+01    1.907307e-21
 2.635371e+01    1.913506e-21
 2.653675e+01    1.919796e-21
 2.672106e+01    1.926178e-21
 2.690666e+01    1.932651e-21
 2.709354e+01    1.939215e-21
 2.728172e+01    1.945870e-21
 2.747121e+01    1.952616e-21
 2.766201e+01    1.959452e-21
 2.785414e+01    1.966379e-21
 2.804761e+01    1.973396e-21
 2.824241e+01    1.980503e-21
 2.843857e+01    1.987700e-21
 2.863610e+01    1.994987e-21
 2.883499e+01    2.002364e-21
 2.903527e+01    2.009830e-21
 2.923694e+01    2.017386e-21
 2.944000e+01    2.025031e-21
 2.964448e+01    2.032765e-21
 2.985038e+01    2.040589e-21
 3.005771e+01    2.048866e-21
 3.026648e+01    2.058197e-21
 3.047670e+01    2.067644e-21
 3.068838e+01    2.077209e-21
 3.090153e+01    2.086890e-21
 3.111616e+01    2.096688e-21
 3.133228e+01    2.106602e-21
 3.154990e+01    2.116633e-21
 3.176903e+01    2.126780e-21
 3.198969e+01    2.137044e-21
 3.221188e+01    2.147424e-21
 3.243561e+01    2.157921e-21
 3.266089e+01    2.168535e-21
 3.288774e+01    2.179264e-21
 3.311617e+01    2.190111e-21
 3.334618e+01    2.201074e-21
 3.357779e+01    2.212154e-21
 3.381101e+01    2.223351e-21
 3.404585e+01    2.234665e-21
 3.428231e+01    2.246095e-21
 3.452043e+01    2.257643e-21
 3.476019e+01    2.269308e-21
 3.500162e+01    2.281030e-21
 3.524473e+01    2.282512e-21
 3.548953e+01    2.284104e-21
 3.573602e+01    2.285801e-21
 3.598423e+01    2.287601e-21
 3.623416e+01    2.289503e-21
 3.648583e+01    2.291503e-21
 3.673925e+01    2.293599e-21
 3.699442e+01    2.295789e-21
 3.725137e+01    2.298071e-21
 3.751011e+01    2.300443e-21
 3.777064e+01    2.302902e-21
 3.803298e+01    2.305447e-21
 3.829714e+01    2.308076e-21
 3.856314e+01    2.310786e-21
 3.883098e+01    2.313577e-21
 3.910069e+01    2.316445e-21
 3.937226e+01    2.319390e-21
 3.964573e+01    2.322410e-21
 3.992109e+01    2.325503e-21
 4.019837e+01    2.329340e-21
 4.047757e+01    2.333505e-21
 4.075871e+01    2.337727e-21
 4.104181e+01    2.342004e-21
 4.132687e+01    2.346336e-21
 4.161391e+01    2.350722e-21
 4.190294e+01    2.355161e-21
 4.219398e+01    2.359652e-21
 4.248704e+01    2.364195e-21
 4.278214e+01    2.368787e-21
 4.307929e+01    2.373430e-21
 4.337850e+01    2.378121e-21
 4.367979e+01    2.382860e-21
 4.398317e+01    2.387647e-21
 4.428866e+01    2.392480e-21
 4.459628e+01    2.397359e-21
 4.490602e+01    2.402284e-21
 4.521792e+01    2.407252e-21
 4.553199e+01    2.412265e-21
 4.584824e+01    2.417321e-21
 4.616668e+01    2.422420e-21
 4.648734e+01    2.427561e-21
 4.681022e+01    2.432743e-21
 4.713535e+01    2.437966e-21
 4.746273e+01    2.443230e-21
 4.779239e+01    2.448533e-21
 4.812433e+01    2.453875e-21
 4.845859e+01    2.459257e-21
 4.879516e+01    2.464676e-21
 4.913407e+01    2.470133e-21
 4.947534e+01    2.475628e-21
 4.981898e+01    2.481159e-21
 5.016500e+01    2.486253e-21
 5.051342e+01    2.490844e-21
 5.086427e+01    2.495452e-21
 5.121755e+01    2.500077e-21
 5.157329e+01    2.504719e-21
 5.193150e+01    2.509377e-21
 5.229220e+01    2.514051e-21
 5.265540e+01    2.518742e-21
 5.302112e+01    2.523450e-21
 5.338938e+01    2.528173e-21
 5.376021e+01    2.532913e-21
 5.413360e+01    2.537669e-21
 5.450959e+01    2.542441e-21
 5.488820e+01    2.547229e-21
 5.526943e+01    2.552034e-21
 5.565331e+01    2.556854e-21
 5.603985e+01    2.561690e-21
 5.642908e+01    2.566542e-21
 5.682102e+01    2.571410e-21
 5.721568e+01    2.576294e-21
 5.761307e+01    2.581194e-21
 5.801323e+01    2.586109e-21
 5.841617e+01    2.591040e-21
 5.882190e+01    2.595987e-21
 5.923046e+01    2.600949e-21
 5.964185e+01    2.605927e-21
 6.005610e+01    2.610552e-21
 6.047322e+01    2.612815e-21
 6.089325e+01    2.615085e-21
 6.131619e+01    2.617362e-21
 6.174207e+01    2.619647e-21
 6.217090e+01    2.621939e-21
 6.260272e+01    2.624239e-21
 6.303753e+01    2.626546e-21
 6.347537e+01    2.628860e-21
 6.391624e+01    2.631181e-21
 6.436018e+01    2.633509e-21
 6.480720e+01    2.635844e-21
 6.525732e+01    2.638186e-21
 6.571058e+01    2.640535e-21
 6.616698e+01    2.642891e-21
 6.662655e+01    2.645254e-21
 6.708931e+01    2.647623e-21
 6.755528e+01    2.649999e-21
 6.802450e+01    2.652381e-21
 6.849697e+01    2.654770e-21
 6.897272e+01    2.657166e-21
 6.945178e+01    2.659568e-21
 6.993416e+01    2.661976e-21
 7.041990e+01    2.662441e-21
 7.090901e+01    2.662601e-21
 7.140151e+01    2.662765e-21
 7.189744e+01    2.662933e-21
 7.239681e+01    2.663105e-21
 7.289965e+01    2.663281e-21
 7.340598e+01    2.663460e-21
 7.391583e+01    2.663643e-21
 7.442922e+01    2.663830e-21
 7.494618e+01    2.664020e-21
 7.546673e+01    2.664214e-21
 7.599089e+01    2.664411e-21
 7.651869e+01    2.664612e-21
 7.705016e+01    2.664816e-21
 7.758532e+01    2.665023e-21
 7.812420e+01    2.665233e-21
 7.866682e+01    2.665447e-21
 7.921321e+01    2.665664e-21
 7.976339e+01    2.665883e-21
 8.031740e+01    2.665075e-21
 8.087525e+01    2.663496e-21
 8.143698e+01    2.661922e-21
 8.200261e+01    2.660351e-21
 8.257216e+01    2.658784e-21
 8.314568e+01    2.657220e-21
 8.372318e+01    2.655660e-21
 8.430468e+01    2.654104e-21
 8.489023e+01    2.652551e-21
 8.547985e+01    2.651002e-21
 8.607355e+01    2.649456e-21
 8.667139e+01    2.647913e-21
 8.727337e+01    2.646374e-21
 8.787954e+01    2.644838e-21
 8.848992e+01    2.643306e-21
 8.910453e+01    2.641777e-21
 8.972342e+01    2.640250e-21
 9.034660e+01    2.638086e-21
 9.097411e+01    2.635410e-21
 9.160598e+01    2.632738e-21
 9.224224e+01    2.630071e-21
 9.288292e+01    2.627408e-21
 9.352805e+01    2.624749e-21
 9.417766e+01    2.622095e-21
 9.483178e+01    2.619445e-21
 9.549045e+01    2.616799e-21
 9.615368e+01    2.614157e-21
 9.682153e+01    2.611519e-21
 9.749402e+01    2.608886e-21
 9.817117e+01    2.606257e-21
 9.885303e+01    2.603631e-21
 9.953962e+01    2.601010e-21
 1.002310e+02    2.597779e-21
 1.009272e+02    2.593330e-21
 1.016282e+02    2.588890e-21
 1.023340e+02    2.584460e-21
 1.030448e+02    2.580040e-21
 1.037605e+02    2.575630e-21
 1.044812e+02    2.571230e-21
 1.052069e+02    2.566840e-21
 1.059376e+02    2.562459e-21
 1.066734e+02    2.558087e-21
 1.074143e+02    2.553726e-21
 1.081604e+02    2.549373e-21
 1.089116e+02    2.545030e-21
 1.096681e+02    2.540697e-21
 1.104298e+02    2.536373e-21
 1.111968e+02    2.532057e-21
 1.119691e+02    2.527752e-21
 1.127468e+02    2.523455e-21
 1.135299e+02    2.519167e-21
 1.143184e+02    2.514888e-21
 1.151124e+02    2.510619e-21
 1.159120e+02    2.506358e-21
 1.167170e+02    2.502106e-21
 1.175277e+02    2.497863e-21
 1.183440e+02    2.493628e-21
 1.191660e+02    2.489402e-21
 1.199937e+02    2.485185e-21
 1.208271e+02    2.480977e-21
 1.216663e+02    2.476777e-21
 1.225114e+02    2.472586e-21
 1.233623e+02    2.468403e-21
 1.242191e+02    2.464228e-21
 1.250819e+02    2.459903e-21
 1.259506e+02    2.454041e-21
 1.268255e+02    2.448196e-21
 1.277063e+02    2.442367e-21
 1.285933e+02    2.436554e-21
 1.294865e+02    2.430758e-21
 1.303858e+02    2.424977e-21
 1.312915e+02    2.419212e-21
 1.322034e+02    2.413464e-21
 1.331216e+02    2.407731e-21
 1.340462e+02    2.402013e-21
 1.349772e+02    2.396311e-21
 1.359147e+02    2.390625e-21
 1.368587e+02    2.384953e-21
 1.378093e+02    2.379297e-21
 1.387665e+02    2.373657e-21
 1.397303e+02    2.368031e-21
 1.407008e+02    2.362420e-21
 1.416781e+02    2.356824e-21
 1.426621e+02    2.351243e-21
 1.436530e+02    2.345677e-21
 1.446507e+02    2.340125e-21
 1.456554e+02    2.334588e-21
 1.466671e+02    2.329065e-21
 1.476858e+02    2.323557e-21
 1.487115e+02    2.318063e-21
 1.497444e+02    2.312583e-21
 1.507845e+02    2.306486e-21
 1.518318e+02    2.300200e-21
 1.528864e+02    2.293932e-21
 1.539482e+02    2.287682e-21
 1.550175e+02    2.281449e-21
 1.560942e+02    2.275235e-21
 1.571784e+02    2.269039e-21
 1.582701e+02    2.262860e-21
 1.593694e+02    2.256699e-21
 1.604763e+02    2.250555e-21
 1.615909e+02    2.244429e-21
 1.627132e+02    2.238321e-21
 1.638434e+02    2.232229e-21
 1.649814e+02    2.226156e-21
 1.661273e+02    2.220099e-21
 1.672811e+02    2.214059e-21
 1.684430e+02    2.208037e-21
 1.696129e+02    2.202032e-21
 1.707910e+02    2.196044e-21
 1.719772e+02    2.190072e-21
 1.731717e+02    2.184118e-21
 1.743745e+02    2.178180e-21
 1.755856e+02    2.171997e-21
 1.768052e+02    2.165552e-21
 1.780332e+02    2.159127e-21
 1.792698e+02    2.152721e-21
 1.805149e+02    2.146335e-21
 1.817687e+02    2.139968e-21
 1.830312e+02    2.133621e-21
 1.843024e+02    2.127293e-21
 1.855825e+02    2.120984e-21
 1.868715e+02    2.114694e-21
 1.881694e+02    2.108424e-21
 1.894764e+02    2.102172e-21
 1.907924e+02    2.095939e-21
 1.921176e+02    2.089725e-21
 1.934520e+02    2.083530e-21
 1.947956e+02    2.077354e-21
 1.961486e+02    2.071196e-21
 1.975110e+02    2.065057e-21
 1.988828e+02    2.058937e-21
 2.002641e+02    2.052755e-21
 2.016551e+02    2.046255e-21
 2.030557e+02    2.039775e-21
 2.044661e+02    2.033316e-21
 2.058862e+02    2.026878e-21
 2.073162e+02    2.020460e-21
 2.087561e+02    2.014063e-21
 2.102061e+02    2.007686e-21
 2.116661e+02    2.001330e-21
 2.131362e+02    1.994995e-21
 2.146166e+02    1.988679e-21
 2.161073e+02    1.982384e-21
 2.176082e+02    1.976109e-21
 2.191197e+02    1.969854e-21
 2.206416e+02    1.963619e-21
 2.221741e+02    1.957404e-21
 2.237172e+02    1.951209e-21
 2.252711e+02    1.944945e-21
 2.268357e+02    1.938282e-21
 2.284112e+02    1.931642e-21
 2.299977e+02    1.925025e-21
 2.315951e+02    1.918430e-21
 2.332037e+02    1.911859e-21
 2.348235e+02    1.905310e-21
 2.364545e+02    1.898783e-21
 2.380968e+02    1.892279e-21
 2.397505e+02    1.885798e-21
 2.414157e+02    1.879339e-21
 2.430925e+02    1.872902e-21
 2.447809e+02    1.866487e-21
 2.464811e+02    1.860095e-21
 2.481930e+02    1.853724e-21
 2.499169e+02    1.847375e-21
 2.516527e+02    1.840540e-21
 2.534006e+02    1.833704e-21
 2.551606e+02    1.826894e-21
 2.569329e+02    1.820109e-21
 2.587174e+02    1.813350e-21
 2.605144e+02    1.806616e-21
 2.623238e+02    1.799906e-21
 2.641458e+02    1.793222e-21
 2.659804e+02    1.786563e-21
 2.678278e+02    1.779928e-21
 2.696881e+02    1.773319e-21
 2.715612e+02    1.766734e-21
 2.734474e+02    1.760173e-21
 2.753466e+02    1.753521e-21
 2.772591e+02    1.746373e-21
 2.791848e+02    1.739254e-21
 2.811239e+02    1.732165e-21
 2.830765e+02    1.725104e-21
 2.850426e+02    1.718072e-21
 2.870224e+02    1.711069e-21
 2.890160e+02    1.704095e-21
 2.910234e+02    1.697149e-21
 2.930447e+02    1.690231e-21
 2.950801e+02    1.683342e-21
 2.971296e+02    1.676480e-21
 2.991933e+02    1.669647e-21
 3.012714e+02    1.666993e-21
 3.033639e+02    1.666993e-21
 3.054710e+02    1.666993e-21
 3.075926e+02    1.666993e-21
 3.097291e+02    1.666993e-21
 3.118803e+02    1.666993e-21
 3.140465e+02    1.666993e-21
 3.162278e+02    1.666993e-21
-----------------------------

EXCITATION
Ar -> Ar*(13.0eV)
 1.300000e+01
SPECIES :  e / Ar
PROCESS:  E + Ar -> Ar_*(13.00 eV) + E, Excitation
PARAM.:   E = 13.00
COMMENT:  None
UPDATED:  03/05/24
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 1.300000e+01    0.000000e+00
 1.301000e+01    6.000000e-26
 1.304000e+01    2.109000e-23
 1.307000e+01    4.291000e-23
 1.311000e+01    6.550000e-23
 1.315000e+01    8.889000e-23
 1.319000e+01    1.131000e-22
 1.323000e+01    1.563000e-22
 1.327000e+01    2.082000e-22
 1.332000e+01    2.619000e-22
 1.336000e+01    3.175000e-22
 1.341000e+01    3.675000e-22
 1.346000e+01    3.973000e-22
 1.351000e+01    4.281000e-22
 1.357000e+01    4.601000e-22
 1.362000e+01    4.931000e-22
 1.368000e+01    5.273000e-22
 1.374000e+01    5.627000e-22
 1.380000e+01    5.993000e-22
 1.386000e+01    6.373000e-22
 1.393000e+01    6.765000e-22
 1.400000e+01    7.172000e-22
 1.407000e+01    7.635000e-22
 1.414000e+01    8.117000e-22
 1.421000e+01    8.617000e-22
 1.429000e+01    9.134000e-22
 1.437000e+01    9.670000e-22
 1.445000e+01    1.022000e-21
 1.454000e+01    1.080000e-21
 1.463000e+01    1.139000e-21
 1.472000e+01    1.201000e-21
 1.482000e+01    1.264000e-21
 1.492000e+01    1.330000e-21
 1.502000e+01    1.398000e-21
 1.513000e+01    1.469000e-21
 1.524000e+01    1.542000e-21
 1.535000e+01    1.618000e-21
 1.547000e+01    1.696000e-21
 1.559000e+01    1.777000e-21
 1.572000e+01    1.861000e-21
 1.585000e+01    1.948000e-21
 1.598000e+01    2.037000e-21
 1.612000e+01    2.115000e-21
 1.627000e+01    2.193000e-21
 1.642000e+01    2.273000e-21
 1.657000e+01    2.357000e-21
 1.673000e+01    2.443000e-21
 1.690000e+01    2.533000e-21
 1.707000e+01    2.625000e-21
 1.725000e+01    2.721000e-21
 1.743000e+01    2.820000e-21
 1.762000e+01    2.923000e-21
 1.782000e+01    3.029000e-21
 1.803000e+01    3.139000e-21
 1.824000e+01    3.253000e-21
 1.846000e+01    3.370000e-21
 1.868000e+01    3.492000e-21
 1.892000e+01    3.619000e-21
 1.916000e+01    3.749000e-21
 1.941000e+01    3.885000e-21
 1.967000e+01    4.025000e-21
 1.994000e+01    4.170000e-21
 2.022000e+01    4.227000e-21
 2.051000e+01    4.261000e-21
 2.081000e+01    4.297000e-21
 2.112000e+01    4.334000e-21
 2.144000e+01    4.373000e-21
 2.177000e+01    4.413000e-21
 2.212000e+01    4.454000e-21
 2.247000e+01    4.497000e-21
 2.284000e+01    4.541000e-21
 2.322000e+01    4.586000e-21
 2.361000e+01    4.634000e-21
 2.402000e+01    4.683000e-21
 2.445000e+01    4.733000e-21
 2.488000e+01    4.786000e-21
 2.534000e+01    4.840000e-21
 2.580000e+01    4.896000e-21
 2.629000e+01    4.955000e-21
 2.679000e+01    5.015000e-21
 2.731000e+01    5.077000e-21
 2.785000e+01    5.142000e-21
 2.841000e+01    5.209000e-21
 2.898000e+01    5.278000e-21
 2.958000e+01    5.350000e-21
 3.020000e+01    5.398000e-21
 3.084000e+01    5.392000e-21
 3.150000e+01    5.385000e-21
 3.218000e+01    5.378000e-21
 3.289000e+01    5.371000e-21
 3.363000e+01    5.364000e-21
 3.439000e+01    5.356000e-21
 3.517000e+01    5.348000e-21
 3.599000e+01    5.340000e-21
 3.683000e+01    5.332000e-21
 3.770000e+01    5.323000e-21
 3.861000e+01    5.314000e-21
